82769,32534,1041103,1041103
107406,32534,1041102,1041102
75015,32534,1041102,1041102
86425,32534,1041102,1041102
104538,32534,1041102,1041102
22154,32534,1041102,1041102
96337,32534,1041102,1041102
42061,32534,1041102,1041102
46431,32534,1041102,1041102
7080,32534,1041102,1041102
65665,32534,1041102,1041102
57611,32534,1041102,1041102
74464,32534,1041102,1041102
27400,32534,1041102,1041102
83413,32534,1041102,1041102
50305,32534,1041102,1041102
67040,32534,1041102,1041102
9906,32534,1041102,1041102
33222,32534,1041102,1041102
26877,32534,1041102,1041102
10610,32534,1041102,1041102
80786,32534,1041102,1041102
44604,32534,1041102,1041102
47657,32534,1041102,1041102
33388,32534,1041102,1041102
13574,32534,1041102,1041102
41599,32534,1041102,1041102
487,32534,1041102,1041102
9778,32534,1041102,1041102
23700,32534,1041102,1041102
63872,32534,1041102,1041102
95991,32534,1041102,1041102
83931,32534,1041102,1041102
58704,32534,1041102,1041102
41049,32534,1041102,1041102
13601,32534,1041102,1041102
68249,32534,1041101,1041101
35746,32534,1041101,1041101
18718,32534,1041101,1041101
66391,32534,1041101,1041101
61081,32534,1041101,1041101
81385,32534,1041101,1041101
58549,32534,1041101,1041101
94543,32534,1041101,1041101
62876,32534,1041101,1041101
20198,32534,1041101,1041101
37607,32534,1041101,1041101
54723,32534,1041101,1041101
79549,32534,1041101,1041101
91178,32534,1041101,1041101
118722,32534,1041101,1041101
67792,32534,1041101,1041101
71609,32534,1041101,1041101
30218,32534,1041101,1041101
28014,32534,1041101,1041101
88298,32534,1041101,1041101
52090,32534,1041101,1041101
68232,32534,1041101,1041101
116073,32534,1041101,1041101
82948,32534,1041101,1041101
68779,32534,1041101,1041101
117028,32534,1041101,1041101
68442,32534,1041100,1041100
63194,32534,1041100,1041100
114847,32534,1041100,1041100
63082,32534,1041100,1041100
98541,32534,1041100,1041100
41755,32534,1041100,1041100
43472,32534,1041100,1041100
91454,32534,1041100,1041100
92641,32534,1041100,1041100
31351,32534,1041100,1041100
63884,32534,1041100,1041100
95832,32534,1041100,1041100
95340,32534,1041100,1041100
78669,32534,1041100,1041100
87777,32534,1041100,1041100
21741,32534,1041100,1041100
80683,32534,1041100,1041100
76392,32534,1041100,1041100
101769,32534,1041100,1041100
12872,32534,1041100,1041100
67901,32534,1041100,1041100
31417,32534,1041099,1041099
27009,32534,1041099,1041099
109258,32534,1041099,1041099
15963,32534,1041099,1041099
17014,32534,1041099,1041099
20205,32534,1041099,1041099
237,32534,1041099,1041099
32692,32534,1041099,1041099
23705,32534,1041099,1041099
113038,32534,1041099,1041099
53757,32534,1041099,1041099
36238,32534,1041099,1041099
122933,32534,1041099,1041099
24472,32534,1041099,1041099
4826,32534,1041099,1041099
84677,32534,1041099,1041099
9870,32534,1041099,1041099
82268,32534,1041099,1041099
27924,32534,1041099,1041099
24629,32534,1041099,1041099
41238,32534,1041099,1041099
73754,32534,1041099,1041099
81435,32534,1041099,1041099
70058,32534,1041099,1041099
81284,32534,1041099,1041099
15527,32534,1041099,1041099
43636,32534,1041099,1041099
48320,32534,1041099,1041099
29545,32534,1041099,1041099
38062,32534,1041099,1041099
5327,32534,1041099,1041099
23958,32534,1041099,1041099
53715,32534,1041099,1041099
105982,32534,1041099,1041099
47776,32534,1041099,1041099
18522,32534,1041098,1041098
30078,32534,1041098,1041098
59360,32534,1041098,1041098
26593,32534,1041098,1041098
122173,32534,1041098,1041098
101412,32534,1041098,1041098
67407,32534,1041098,1041098
59909,32534,1041098,1041098
82306,32534,1041098,1041098
97035,32534,1041098,1041098
103344,32534,1041098,1041098
64806,32534,1041098,1041098
37098,32534,1041098,1041098
53851,32534,1041098,1041098
28251,32534,1041098,1041098
9990,32534,1041098,1041098
63706,32534,1041098,1041098
14730,32534,1041098,1041098
111609,32534,1041098,1041098
1309,32534,1041098,1041098
32456,32534,1041098,1041098
89088,32534,1041098,1041098
66822,32534,1041098,1041098
101377,32534,1041098,1041098
99809,32534,1041098,1041098
52163,32534,1041098,1041098
105787,32534,1041098,1041098
93556,32534,1041098,1041098
54516,32534,1041098,1041098
44759,32534,1041098,1041098
63536,32534,1041098,1041098
88391,32534,1041098,1041098
108794,32534,1041098,1041098
95352,32534,1041098,1041098
77768,32534,1041098,1041098
17903,32534,1041098,1041098
114633,32534,1041098,1041098
46379,32534,1041097,1041097
43613,32534,1041097,1041097
19125,32534,1041097,1041097
79525,32534,1041097,1041097
50396,32534,1041097,1041097
95458,32534,1041097,1041097
55732,32534,1041097,1041097
30529,32534,1041097,1041097
91226,32534,1041097,1041097
17491,32534,1041097,1041097
121315,32534,1041097,1041097
113034,32534,1041097,1041097
24787,32534,1041097,1041097
25507,32534,1041097,1041097
38552,32534,1041097,1041097
5837,32534,1041097,1041097
82130,32534,1041097,1041097
100167,32534,1041097,1041097
118774,32534,1041097,1041097
99085,32534,1041097,1041097
1859,32534,1041097,1041097
5228,32534,1041097,1041097
33142,32534,1041097,1041097
54280,32534,1041097,1041097
75651,32534,1041097,1041097
29220,32534,1041097,1041097
118372,32534,1041107,1041107
67555,32534,1041107,1041107
95687,32534,1041107,1041107
43020,32534,1041107,1041107
85951,32534,1041107,1041107
49447,32534,1041107,1041107
90250,32534,1041107,1041107
24163,32534,1041107,1041107
83048,32534,1041107,1041107
97890,32534,1041107,1041107
93895,32534,1041107,1041107
19768,32534,1041107,1041107
112606,32534,1041107,1041107
31101,32534,1041107,1041107
25132,32534,1041107,1041107
72078,32534,1041107,1041107
121279,32534,1041107,1041107
66611,32534,1041107,1041107
60533,32534,1041107,1041107
18009,32534,1041107,1041107
10914,32534,1041107,1041107
106142,32534,1041107,1041107
109043,32534,1041107,1041107
54197,32534,1041107,1041107
72670,32534,1041107,1041107
33096,32534,1041107,1041107
109806,32534,1041107,1041107
80867,32534,1041107,1041107
20975,32534,1041107,1041107
27602,32534,1041107,1041107
82963,32534,1041107,1041107
67166,32534,1041107,1041107
112226,32534,1041107,1041107
31422,32534,1041107,1041107
14539,32534,1041107,1041107
99583,32534,1041107,1041107
42920,32534,1041107,1041107
17413,32534,1041107,1041107
21047,32534,1041107,1041107
45278,32534,1041107,1041107
61782,32534,1041107,1041107
33096,32534,1041107,1041107
109806,32534,1041107,1041107
80867,32534,1041107,1041107
20975,32534,1041107,1041107
